row_id,Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,lottery_A,lottery_B,ev_A,ev_B,sd_A,sd_B,min_A,min_B,max_A,max_B,n_outcomes_A,n_outcomes_B,majority_choice
1455,1195,False,16,1,14,1.0,14,41,0.2,3,0,1,False,0,0.4,0.3794733192202056,$14 for sure,80% chance of $3; 20% chance of $41,14.0,10.600000000000001,0.0,15.200000000000001,14.0,3.0,14.0,41.0,1,2,A
1456,1196,False,16,1,16,0.99,3,46,0.2,-2,1,4,False,0,0.25,0.3829708431025353,99% chance of $16; 1% chance of $3,80% chance of -$2; 2.5% chance of $44.5; 7.5% chance of $45.5; 7.5% chance of $46.5; 2.5% chance of $47.5,15.87,7.600000000000001,1.2934836682386064,19.203905852716524,3.0,-2.0,16.0,47.5,2,5,A
1459,1198,False,16,1,92,0.05,15,27,0.95,21,1,2,False,0,0.55,0.3687817782917155,5% chance of $92; 95% chance of $15,5% chance of $21; 47.5% chance of $26.5; 47.5% chance of $27.5,18.85,26.7,16.781760932631595,1.3955285736952867,15.0,21.0,92.0,27.5,2,3,B
1461,1199,False,16,1,31,0.25,28,38,0.4,18,0,1,False,0,0.325,0.3087609647175843,25% chance of $31; 75% chance of $28,60% chance of $18; 40% chance of $38,28.75,26.0,1.299038105676658,9.797958971132712,28.0,18.0,31.0,38.0,2,2,A
1467,1204,False,16,1,9,0.95,-17,31,0.1,13,1,4,False,0,0.875,0.2175622516277429,95% chance of $9; 5% chance of -$17,90% chance of $13; 1.25% chance of $29.5; 3.75% chance of $30.5; 3.75% chance of $31.5; 1.25% chance of $32.5,7.699999999999998,14.800000000000002,5.666568626602878,5.406939984871295,-17.0,13.0,9.0,32.5,2,5,B
1472,1208,False,16,1,36,0.05,-5,5,0.4,-7,1,4,False,0,0.4375000000000001,0.3518996068956789,5% chance of $36; 95% chance of -$5,60% chance of -$7; 5% chance of $3.5; 15% chance of $4.5; 15% chance of $5.5; 5% chance of $6.5,-2.95,-2.2,8.935742834258381,5.9042357676502055,-5.0,-7.0,36.0,6.5,2,5,A
1474,1209,False,16,1,57,0.5,-9,18,0.8,2,0,1,False,0,0.4625,0.4177319714841085,50% chance of $57; 50% chance of -$9,20% chance of $2; 80% chance of $18,24.0,14.8,33.0,6.3999999999999995,-9.0,2.0,57.0,18.0,2,2,A
1478,1212,False,16,1,19,0.5,-29,36,0.1,-17,2,3,False,0,0.425,0.3924283374069717,50% chance of $19; 50% chance of -$29,90% chance of -$17; 5% chance of $34; 2.5% chance of $36; 2.5% chance of $40,-5.0,-11.700000000000003,24.0,15.918856742869442,-29.0,-17.0,19.0,40.0,2,4,A
1480,1214,False,31,1,22,1.0,22,27,0.5,5,1,2,False,0,0.3870967741935484,0.3649127160329996,$22 for sure,50% chance of $5; 25% chance of $26.5; 25% chance of $27.5,22.0,16.0,0.0,11.00568035152757,22.0,5.0,22.0,27.5,1,3,A
1482,1215,False,15,1,15,1.0,15,27,0.75,-2,0,1,False,0,0.56,0.4014260294784796,$15 for sure,25% chance of -$2; 75% chance of $27,15.0,19.75,0.0,12.55736835487436,15.0,-2.0,15.0,27.0,1,2,B
1484,1216,False,15,1,28,1.0,28,42,0.8,-5,0,1,False,0,0.7333333333333333,0.3754362541795624,$28 for sure,20% chance of -$5; 80% chance of $42,28.0,32.6,0.0,18.799999999999997,28.0,-5.0,28.0,42.0,1,2,B
1485,1217,False,15,1,28,1.0,28,74,0.25,26,1,8,False,0,0.68,0.352946778667023,$28 for sure,75% chance of $26; 0.195% chance of $70.5; 1.367% chance of $71.5; 4.102% chance of $72.5; 6.836% chance of $73.5; 6.836% chance of $74.5; 4.102% chance of $75.5; 1.367% chance of $76.5; 0.195% chance of $77.5,28.0,38.0,0.0,20.79513164180501,28.0,26.0,28.0,77.5,1,9,B
1492,1223,False,15,1,19,0.2,-6,-4,0.25,-5,0,1,False,1,0.2,0.2828427124746189,20% chance of $19; 80% chance of -$6,75% chance of -$5; 25% chance of -$4,-1.0000000000000004,-4.75,10.0,0.4330127018922193,-6.0,-5.0,19.0,-4.0,2,2,A
1497,1227,False,16,1,-5,0.95,-22,93,0.1,-20,0,1,False,0,0.5875,0.4096746676734275,95% chance of -$5; 5% chance of -$22,90% chance of -$20; 10% chance of $93,-5.850000000000001,-8.7,3.705064102009574,33.900000000000006,-22.0,-20.0,-5.0,93.0,2,2,B
1498,1228,False,16,1,13,1.0,13,35,0.05,14,0,1,False,0,0.7,0.3577708763999663,$13 for sure,95% chance of $14; 5% chance of $35,13.0,15.049999999999999,0.0,4.576843890717708,13.0,14.0,13.0,35.0,1,2,B
1500,1229,False,16,1,15,1.0,15,16,0.75,1,1,8,False,0,0.375,0.4057914078275521,$15 for sure,25% chance of $1; 0.586% chance of $12.5; 4.102% chance of $13.5; 12.305% chance of $14.5; 20.508% chance of $15.5; 20.508% chance of $16.5; 12.305% chance of $17.5; 4.102% chance of $18.5; 0.586% chance of $19.5,15.0,12.25,0.0,6.59545297913646,15.0,1.0,15.0,19.5,1,9,A
1504,1233,False,16,1,19,1.0,19,49,0.6,-22,0,1,False,0,0.2375,0.2655183609470351,$19 for sure,40% chance of -$22; 60% chance of $49,19.0,20.599999999999998,0.0,34.78275434752113,19.0,-22.0,19.0,49.0,1,2,A
1506,1234,False,16,1,2,0.9,-6,29,0.4,-24,0,1,False,0,0.3750000000000001,0.3336665001664586,90% chance of $2; 10% chance of -$6,60% chance of -$24; 40% chance of $29,1.2000000000000002,-2.799999999999997,2.4,25.964591273501686,-6.0,-24.0,2.0,29.0,2,2,A
1519,1246,False,17,1,19,1.0,19,35,0.5,10,2,4,False,0,0.4470588235294117,0.3043797937175354,$19 for sure,50% chance of $10; 25% chance of $32; 12.5% chance of $34; 6.25% chance of $38; 6.25% chance of $46,19.0,22.5,0.0,12.913171570144957,19.0,10.0,19.0,46.0,1,5,A
1522,1248,False,17,1,54,0.01,-2,4,0.75,-22,1,8,False,0,0.5529411764705884,0.3842486939776497,1% chance of $54; 99% chance of -$2,25% chance of -$22; 0.586% chance of $0.5; 4.102% chance of $1.5; 12.305% chance of $2.5; 20.508% chance of $3.5; 20.508% chance of $4.5; 12.305% chance of $5.5; 4.102% chance of $6.5; 0.586% chance of $7.5,-1.44,-2.5,5.571929647797072,11.316470297756275,-2.0,-22.0,54.0,7.5,2,9,B
1525,1250,False,17,1,72,0.4,-35,16,0.2,7,0,1,False,0,0.5764705882352941,0.4115966043420212,40% chance of $72; 60% chance of -$35,80% chance of $7; 20% chance of $16,7.800000000000001,8.8,52.41908049556001,3.6,-35.0,7.0,72.0,16.0,2,2,B
1530,1255,False,17,1,30,0.05,2,3,1.0,3,0,1,False,0,0.3529411764705882,0.4094472601245848,5% chance of $30; 95% chance of $2,$3 for sure,3.4,3.0,6.102458520956944,0.0,2.0,3.0,30.0,3.0,2,1,A
1533,1257,False,16,1,-2,0.4,-10,68,0.25,-25,3,2,False,0,0.65,0.3464101615137754,40% chance of -$2; 60% chance of -$10,75% chance of -$25; 12.5% chance of $69; 12.5% chance of $67,-6.8,-1.75,3.919183588453085,40.273285190061166,-10.0,-25.0,-2.0,69.0,2,3,B
1536,1260,False,16,1,-4,1.0,-4,118,0.2,-37,1,4,False,0,0.6249999999999999,0.3568379650952703,-$4 for sure,80% chance of -$37; 2.5% chance of $116.5; 7.5% chance of $117.5; 7.5% chance of $118.5; 2.5% chance of $119.5,-4.0,-5.999999999999998,0.0,62.001209665618624,-4.0,-37.0,-4.0,119.5,1,5,B
1543,1266,False,16,1,84,0.2,-26,40,0.05,-10,0,1,False,0,0.4625,0.3844910055298216,20% chance of $84; 80% chance of -$26,95% chance of -$10; 5% chance of $40,-4.0,-7.5,44.0,10.897247358851684,-26.0,-10.0,84.0,40.0,2,2,A
1548,1270,False,16,1,8,1.0,8,39,0.5,-33,0,1,False,0,0.4125,0.4161329915623929,$8 for sure,50% chance of -$33; 50% chance of $39,8.0,3.0,0.0,36.0,8.0,-33.0,8.0,39.0,1,2,A
1560,1282,False,16,1,-6,1.0,-6,-1,0.9,-19,2,6,False,0,0.775,0.2909753712372692,-$6 for sure,10% chance of -$19; 45% chance of -$6; 22.5% chance of -$4; 11.25% chance of $0; 5.625% chance of $8; 2.812% chance of $24; 2.812% chance of $56,-6.0,-2.8000000000000016,0.0,12.492397688194204,-6.0,-19.0,-6.0,56.0,1,7,B
1561,1283,False,16,1,6,1.0,6,106,0.05,-5,0,1,False,0,0.3375,0.3403429642777023,$6 for sure,95% chance of -$5; 5% chance of $106,6.0,0.5500000000000007,0.0,24.19188913665074,6.0,-5.0,6.0,106.0,1,2,A
1573,1294,False,16,1,20,0.75,12,46,0.4,-12,0,1,False,1,0.175,0.204939015319192,75% chance of $20; 25% chance of $12,60% chance of -$12; 40% chance of $46,18.0,11.200000000000003,3.4641016151377544,28.414081016284864,12.0,-12.0,20.0,46.0,2,2,A
1575,1295,False,31,1,54,0.2,-10,84,0.05,-4,0,1,False,0,0.5741935483870968,0.3924009360636846,20% chance of $54; 80% chance of -$10,95% chance of -$4; 5% chance of $84,2.8000000000000007,0.40000000000000036,25.6,19.179155351578963,-10.0,-4.0,54.0,84.0,2,2,B
1578,1297,False,16,1,108,0.25,-4,53,0.4,-4,0,1,False,-1,0.375,0.4057914078275521,25% chance of $108; 75% chance of -$4,60% chance of -$4; 40% chance of $53,24.0,18.800000000000004,48.49742261192856,27.92418306772823,-4.0,-4.0,108.0,53.0,2,2,A
1580,1299,False,18,1,-8,1.0,-8,41,0.5,-45,1,6,False,0,0.7555555555555555,0.3257971621264882,-$8 for sure,50% chance of -$45; 1.562% chance of $38.5; 7.812% chance of $39.5; 15.625% chance of $40.5; 15.625% chance of $41.5; 7.812% chance of $42.5; 1.562% chance of $43.5,-8.0,-2.0,0.0,43.00726682782806,-8.0,-45.0,-8.0,43.5,1,7,B
1582,1300,False,18,1,29,1.0,29,51,0.25,24,1,2,False,0,0.8111111111111112,0.2867441755680876,$29 for sure,75% chance of $24; 12.5% chance of $50.5; 12.5% chance of $51.5,29.0,30.75,0.0,11.6940155635265,29.0,24.0,29.0,51.5,1,3,B
1584,1301,False,16,1,4,1.0,4,11,0.2,0,0,1,False,0,0.3125000000000001,0.3575378767813745,$4 for sure,80% chance of $0; 20% chance of $11,4.0,2.2,0.0,4.4,4.0,0.0,4.0,11.0,1,2,A
1588,1305,False,18,1,96,0.4,-31,31,0.8,-15,3,5,False,0,0.7111111111111111,0.3233808333817773,40% chance of $96; 60% chance of -$31,20% chance of -$15; 40% chance of $35; 20% chance of $33; 10% chance of $29; 5% chance of $21; 5% chance of $5,19.800000000000008,21.8,62.217039466692725,19.62039754948915,-31.0,-15.0,96.0,35.0,2,6,B
1592,1308,False,18,1,-4,1.0,-4,-7,0.95,-10,2,3,False,0,0.2,0.3429971702850177,-$4 for sure,5% chance of -$10; 47.5% chance of -$9; 23.75% chance of -$7; 23.75% chance of -$3,-4.0,-7.15,0.0,2.475378758897313,-4.0,-10.0,-4.0,-3.0,1,4,A
1594,1309,False,16,1,3,0.75,-25,-4,0.75,-11,1,8,False,0,0.2625,0.307408522978788,75% chance of $3; 25% chance of -$25,25% chance of -$11; 0.586% chance of -$7.5; 4.102% chance of -$6.5; 12.305% chance of -$5.5; 20.508% chance of -$4.5; 20.508% chance of -$3.5; 12.305% chance of -$2.5; 4.102% chance of -$1.5; 0.586% chance of -$0.5,-4.0,-5.75,12.12435565298214,3.24037034920393,-25.0,-11.0,3.0,-0.5,2,9,A
1597,1311,False,16,1,17,0.9,-4,60,0.05,18,1,8,False,0,0.85,0.2581988897471611,90% chance of $17; 10% chance of -$4,95% chance of $18; 0.039% chance of $56.5; 0.273% chance of $57.5; 0.82% chance of $58.5; 1.367% chance of $59.5; 1.367% chance of $60.5; 0.82% chance of $61.5; 0.273% chance of $62.5; 0.039% chance of $63.5,14.9,20.099999999999998,6.299999999999999,9.158466028762678,-4.0,18.0,17.0,63.5,2,9,B
1601,1314,False,16,1,1,1.0,1,41,0.6,-48,0,1,False,0,0.6625000000000001,0.3480900266693469,$1 for sure,40% chance of -$48; 60% chance of $41,1.0,5.399999999999995,0.0,43.60091742154057,1.0,-48.0,1.0,41.0,1,2,B
1602,1315,False,16,1,19,0.75,-16,9,0.01,9,3,3,False,0,0.6000000000000001,0.3723797345005051,75% chance of $19; 25% chance of -$16,99% chance of $9; 0.5% chance of $11; 0.25% chance of $9; 0.25% chance of $5,10.25,9.000000000000002,15.155444566227676,0.24494897427832057,-16.0,5.0,19.0,11.0,2,4,B
1606,1318,False,16,1,-1,1.0,-1,1,0.9,-18,0,1,False,0,0.6249999999999999,0.3492849839314596,-$1 for sure,10% chance of -$18; 90% chance of $1,-1.0,-0.8999999999999996,0.0,5.699999999999999,-1.0,-18.0,-1.0,1.0,1,2,B
1608,1319,False,16,1,20,1.0,20,73,0.2,-1,0,1,False,0,0.25,0.3141125063837265,$20 for sure,80% chance of -$1; 20% chance of $73,20.0,13.8,0.0,29.6,20.0,-1.0,20.0,73.0,1,2,A
1612,1322,False,16,1,35,0.6,18,46,0.2,28,1,4,False,0,0.55,0.322490309931942,60% chance of $35; 40% chance of $18,80% chance of $28; 2.5% chance of $44.5; 7.5% chance of $45.5; 7.5% chance of $46.5; 2.5% chance of $47.5,28.2,31.600000000000005,8.328265125462805,7.210409142344143,18.0,28.0,35.0,47.5,2,5,B
1616,1325,False,16,1,17,0.95,-12,16,1.0,16,2,7,False,0,0.8500000000000001,0.2780887148615228,95% chance of $17; 5% chance of -$12,50% chance of $10; 25% chance of $12; 12.5% chance of $16; 6.25% chance of $24; 3.125% chance of $40; 1.562% chance of $72; 1.562% chance of $136,15.549999999999997,16.0,6.320403468133979,17.832554500127006,-12.0,10.0,17.0,136.0,2,7,B
1620,1328,False,16,1,51,0.2,-24,117,0.1,-21,1,4,False,0,0.7125,0.3575378767813745,20% chance of $51; 80% chance of -$24,90% chance of -$21; 1.25% chance of $115.5; 3.75% chance of $116.5; 3.75% chance of $117.5; 1.25% chance of $118.5,-9.000000000000002,-7.199999999999997,30.0,41.400905787192634,-24.0,-21.0,51.0,118.5,2,5,B
1623,1330,False,16,1,23,1.0,23,41,0.1,15,1,6,False,0,0.475,0.4312771730569565,$23 for sure,90% chance of $15; 0.312% chance of $38.5; 1.562% chance of $39.5; 3.125% chance of $40.5; 3.125% chance of $41.5; 1.562% chance of $42.5; 0.312% chance of $43.5,23.0,17.6,0.0,7.808008709011536,23.0,15.0,23.0,43.5,1,7,A
1625,1331,False,16,1,13,1.0,13,88,0.01,12,0,1,False,0,0.6375,0.3879432948254165,$13 for sure,99% chance of $12; 1% chance of $88,13.0,12.76,0.0,7.561904522010312,13.0,12.0,13.0,88.0,1,2,B
1628,1333,False,16,1,26,1.0,26,31,0.2,20,2,7,False,0,0.5500000000000002,0.4098780306383839,$26 for sure,80% chance of $20; 10% chance of $25; 5% chance of $27; 2.5% chance of $31; 1.25% chance of $39; 0.625% chance of $55; 0.312% chance of $87; 0.312% chance of $151,26.0,22.199999999999985,0.0,9.10823802938848,26.0,20.0,26.0,151.0,1,8,B
1631,1336,False,16,1,8,0.99,-17,17,0.5,-4,0,1,False,0,0.3375,0.4177319714841085,99% chance of $8; 1% chance of -$17,50% chance of -$4; 50% chance of $17,7.75,6.5,2.4874685927665507,10.5,-17.0,-4.0,8.0,17.0,2,2,A
1632,1337,False,16,1,36,0.5,-46,17,0.01,-8,0,1,False,-1,0.4625,0.3774917217635375,50% chance of $36; 50% chance of -$46,99% chance of -$8; 1% chance of $17,-5.0,-7.75,41.0,2.48746859276655,-46.0,-8.0,36.0,17.0,2,2,A
1634,1338,False,16,1,-3,1.0,-3,13,0.6,-24,1,2,False,0,0.7375,0.3556683848755748,-$3 for sure,40% chance of -$24; 30% chance of $12.5; 30% chance of $13.5,-3.0,-1.8000000000000016,0.0,18.130361276047427,-3.0,-24.0,-3.0,13.5,1,3,B
1638,1341,False,16,1,-4,1.0,-4,-4,1.0,-4,1,6,False,0,0.5875,0.4161329915623929,-$4 for sure,3.125% chance of -$6.5; 15.625% chance of -$5.5; 31.25% chance of -$4.5; 31.25% chance of -$3.5; 15.625% chance of -$2.5; 3.125% chance of -$1.5,-4.0,-4.0,0.0,1.118033988749895,-4.0,-6.5,-4.0,-1.5,1,6,B
1641,1343,False,16,1,36,0.25,5,119,0.2,-11,0,1,False,0,0.3604166666666666,0.3129829601325499,25% chance of $36; 75% chance of $5,80% chance of -$11; 20% chance of $119,12.75,15.0,13.423393758658799,52.00000000000001,5.0,-11.0,36.0,119.0,2,2,A
1643,1344,False,16,1,19,1.0,19,50,0.6,-24,0,1,False,0,0.3875,0.3138470965295043,$19 for sure,40% chance of -$24; 60% chance of $50,19.0,20.4,0.0,36.252448193191036,19.0,-24.0,19.0,50.0,1,2,A
1649,1349,False,16,1,24,0.75,1,22,0.95,-37,3,5,False,1,0.2,0.3098386676965933,75% chance of $24; 25% chance of $1,5% chance of -$37; 47.5% chance of $26; 23.75% chance of $24; 11.875% chance of $20; 5.938% chance of $12; 5.938% chance of -$4,18.25,19.049999999999994,9.959292143521045,14.847474532727786,1.0,-37.0,24.0,26.0,2,6,A
1653,1352,False,16,1,-7,1.0,-7,-9,0.75,-14,0,1,False,0,0.1875,0.2578759391645526,-$7 for sure,25% chance of -$14; 75% chance of -$9,-7.0,-10.25,0.0,2.165063509461097,-7.0,-14.0,-7.0,-9.0,1,2,A
1655,1353,False,16,1,13,1.0,13,27,0.01,4,0,1,False,0,0.2375,0.311715682420161,$13 for sure,99% chance of $4; 1% chance of $27,13.0,4.23,0.0,2.288471105345226,13.0,4.0,13.0,27.0,1,2,A
1679,1376,False,16,1,25,0.8,15,35,0.05,26,0,1,False,0,0.8,0.3098386676965933,80% chance of $25; 20% chance of $15,95% chance of $26; 5% chance of $35,23.0,26.45,3.9999999999999996,1.961504524593303,15.0,26.0,25.0,35.0,2,2,B
1682,1378,False,16,1,74,0.25,-38,-1,0.2,-4,0,1,False,-1,0.525,0.4057914078275521,25% chance of $74; 75% chance of -$38,80% chance of -$4; 20% chance of -$1,-10.0,-3.4000000000000004,48.49742261192856,1.2,-38.0,-4.0,74.0,-1.0,2,2,B
1687,1382,False,16,1,8,0.2,-7,7,0.6,-30,3,6,False,1,0.6125,0.3537890143385839,20% chance of $8; 80% chance of -$7,40% chance of -$30; 30% chance of $12; 15% chance of $10; 7.5% chance of $6; 3.75% chance of -$2; 1.875% chance of -$18; 1.875% chance of -$50,-4.0,-7.800000000000002,6.0,20.32633759436264,-7.0,-50.0,8.0,12.0,2,7,B
1695,1388,False,16,1,27,1.0,27,62,0.25,16,0,1,False,0,0.4625,0.4112987559751022,$27 for sure,75% chance of $16; 25% chance of $62,27.0,27.5,0.0,19.91858428704209,27.0,16.0,27.0,62.0,1,2,A
1698,1390,False,16,1,-2,0.99,-29,5,0.01,-1,0,1,False,0,0.85,0.2,99% chance of -$2; 1% chance of -$29,99% chance of -$1; 1% chance of $5,-2.2700000000000005,-0.94,2.6864660801878752,0.596992462263972,-29.0,-1.0,-2.0,5.0,2,2,B
1704,1395,False,16,1,37,0.2,27,49,0.2,29,0,1,False,0,0.7375,0.2986078811194819,20% chance of $37; 80% chance of $27,80% chance of $29; 20% chance of $49,29.0,33.0,4.0,8.0,27.0,29.0,37.0,49.0,2,2,B
1707,1397,False,16,1,7,1.0,7,94,0.05,8,1,6,False,0,0.725,0.2909753712372692,$7 for sure,95% chance of $8; 0.156% chance of $91.5; 0.781% chance of $92.5; 1.562% chance of $93.5; 1.562% chance of $94.5; 0.781% chance of $95.5; 0.156% chance of $96.5,7.0,12.299999999999999,0.0,18.744932648585323,7.0,8.0,7.0,96.5,1,7,B
1711,1401,False,16,1,34,0.2,-20,17,0.4,-41,2,7,False,0,0.6749999999999999,0.3255764119219941,20% chance of $34; 80% chance of -$20,60% chance of -$41; 20% chance of $11; 10% chance of $13; 5% chance of $17; 2.5% chance of $25; 1.25% chance of $41; 0.625% chance of $73; 0.625% chance of $137,-9.2,-17.800000000000008,21.6,30.57057408685677,-20.0,-41.0,34.0,137.0,2,8,B
1713,1403,False,16,1,-9,0.99,-16,-3,0.8,-34,0,1,False,0,0.4,0.4442221666388715,99% chance of -$9; 1% chance of -$16,20% chance of -$34; 80% chance of -$3,-9.07,-9.2,0.6964912059746343,12.4,-16.0,-34.0,-9.0,-3.0,2,2,A
1717,1407,False,16,1,18,1.0,18,72,0.01,12,1,2,False,0,0.35,0.3306559138036599,$18 for sure,99% chance of $12; 0.5% chance of $71.5; 0.5% chance of $72.5,18.0,12.6,0.0,5.97013400184619,18.0,12.0,18.0,72.5,1,3,A
1718,1408,False,16,1,36,0.2,15,69,0.4,-16,3,3,False,-1,0.3375,0.3480900266693469,20% chance of $36; 80% chance of $15,60% chance of -$16; 20% chance of $71; 10% chance of $69; 10% chance of $65,19.2,17.999999999999996,8.4,41.670133189131995,15.0,-16.0,36.0,71.0,2,4,A
1721,1411,False,31,1,22,0.25,10,14,0.99,-3,2,7,False,0,0.4580645161290324,0.3273878368219026,25% chance of $22; 75% chance of $10,1% chance of -$3; 49.5% chance of $8; 24.75% chance of $10; 12.375% chance of $14; 6.188% chance of $22; 3.094% chance of $38; 1.547% chance of $70; 1.547% chance of $134,13.0,13.830000000000009,5.196152422706632,17.82361074530077,10.0,-3.0,22.0,134.0,2,8,A
1723,1412,False,19,1,2,1.0,2,10,0.01,6,0,1,False,0,0.7578947368421054,0.3371708921694098,$2 for sure,99% chance of $6; 1% chance of $10,2.0,6.039999999999999,0.0,0.39799497484264795,2.0,6.0,2.0,10.0,1,2,B
1727,1415,False,19,1,24,0.05,8,1,0.99,-6,0,1,False,0,0.0631578947368421,0.1640139774388806,5% chance of $24; 95% chance of $8,1% chance of -$6; 99% chance of $1,8.8,0.9299999999999999,3.4871191548325386,0.6964912059746342,8.0,-6.0,24.0,1.0,2,2,A
1729,1417,False,19,1,-8,1.0,-8,9,0.75,-38,0,1,False,0,0.6947368421052632,0.3222726316689132,-$8 for sure,25% chance of -$38; 75% chance of $9,-8.0,-2.75,0.0,20.351596988934308,-8.0,-38.0,-8.0,9.0,1,2,B
1731,1418,False,18,1,25,1.0,25,34,0.5,24,0,1,False,0,0.6777777777777778,0.3766033262724549,$25 for sure,50% chance of $24; 50% chance of $34,25.0,29.0,0.0,5.0,25.0,24.0,25.0,34.0,1,2,B
1734,1420,False,15,1,30,1.0,30,28,0.99,26,1,6,False,0,0.2533333333333333,0.341983012666391,$30 for sure,1% chance of $26; 3.094% chance of $25.5; 15.469% chance of $26.5; 30.938% chance of $27.5; 30.938% chance of $28.5; 15.469% chance of $29.5; 3.094% chance of $30.5,30.0,27.980000000000004,0.0,1.1300884921102419,30.0,25.5,30.0,30.5,1,7,A
1741,1426,False,15,1,31,0.5,-7,68,0.05,7,1,8,False,0,0.6666666666666666,0.3976119189552021,50% chance of $31; 50% chance of -$7,95% chance of $7; 0.039% chance of $64.5; 0.273% chance of $65.5; 0.82% chance of $66.5; 1.367% chance of $67.5; 1.367% chance of $68.5; 0.82% chance of $69.5; 0.273% chance of $70.5; 0.039% chance of $71.5,12.0,10.049999999999999,19.0,13.297932170078173,-7.0,7.0,31.0,71.5,2,9,B
1743,1428,False,15,1,2,1.0,2,8,0.4,-4,0,1,False,0,0.36,0.322490309931942,$2 for sure,60% chance of -$4; 40% chance of $8,2.0,0.8000000000000003,0.0,5.878775382679628,2.0,-4.0,2.0,8.0,1,2,A
1754,1438,False,16,1,12,1.0,12,13,0.6,5,0,1,False,0,0.325,0.4312771730569565,$12 for sure,40% chance of $5; 60% chance of $13,12.0,9.8,0.0,3.919183588453085,12.0,5.0,12.0,13.0,1,2,A
1766,1449,False,17,1,-2,1.0,-2,-7,0.9,-18,0,1,False,0,0.1294117647058823,0.2443478715948661,-$2 for sure,10% chance of -$18; 90% chance of -$7,-2.0,-8.1,0.0,3.2999999999999994,-2.0,-18.0,-2.0,-7.0,1,2,A
1770,1452,False,17,1,12,1.0,12,8,0.6,-6,1,6,False,0,0.2117647058823529,0.3351909025860794,$12 for sure,40% chance of -$6; 1.875% chance of $5.5; 9.375% chance of $6.5; 18.75% chance of $7.5; 18.75% chance of $8.5; 9.375% chance of $9.5; 1.875% chance of $10.5,12.0,2.3999999999999995,0.0,6.913031173081746,12.0,-6.0,12.0,10.5,1,7,A
1773,1454,False,17,1,16,1.0,16,35,0.1,13,0,1,False,0,0.4941176470588236,0.4422535870901644,$16 for sure,90% chance of $13; 10% chance of $35,16.0,15.200000000000001,0.0,6.6,16.0,13.0,16.0,35.0,1,2,A
1775,1455,False,17,1,16,0.1,-5,10,0.4,-19,2,2,False,0,0.5764705882352942,0.3455600739464592,10% chance of $16; 90% chance of -$5,60% chance of -$19; 20% chance of $9; 20% chance of $11,-2.9,-7.4,6.3,14.221111067704943,-5.0,-19.0,16.0,11.0,2,3,B
1779,1458,False,16,1,-7,1.0,-7,5,0.75,-35,1,2,False,0,0.6,0.4066120181860508,-$7 for sure,25% chance of -$35; 37.5% chance of $4.5; 37.5% chance of $5.5,-7.0,-5.0,0.0,17.32591988899868,-7.0,-35.0,-7.0,5.5,1,3,B
1785,1463,False,16,1,82,0.25,10,33,0.99,26,2,2,False,0,0.6124999999999999,0.3138470965295043,25% chance of $82; 75% chance of $10,1% chance of $26; 49.5% chance of $32; 49.5% chance of $34,28.0,32.93000000000001,31.176914536239792,1.2145369487998297,10.0,26.0,82.0,34.0,2,3,B
1789,1467,False,16,1,43,0.4,3,26,0.5,-8,0,1,False,0,0.1625,0.233452350598575,40% chance of $43; 60% chance of $3,50% chance of -$8; 50% chance of $26,19.0,9.0,19.595917942265423,17.0,3.0,-8.0,43.0,26.0,2,2,A
1791,1468,False,17,1,-6,1.0,-6,81,0.25,-35,0,1,False,0,0.5176470588235295,0.3678234870791408,-$6 for sure,75% chance of -$35; 25% chance of $81,-6.0,-6.0,0.0,50.22947341949744,-6.0,-35.0,-6.0,81.0,1,2,B
1797,1474,False,17,1,75,0.2,-25,8,0.5,-16,0,1,False,0,0.3764705882352941,0.3455600739464592,20% chance of $75; 80% chance of -$25,50% chance of -$16; 50% chance of $8,-5.0,-4.0,40.0,12.0,-25.0,-16.0,75.0,8.0,2,2,A
